"REBRAIN BOYS KEKW","2020-05-21 15:56:31","hasanabi","KappaMangos","none"
"ItsBoshyTime SeriousSloth ATTENTION ALL NAFFERS ItsBoshyTime SeriousSloth SIGNALLING ALL NAFFERS ItsBoshyTime SeriousSloth","2020-05-21 15:56:32","dreamhackcs","flipad3","none"
"What happen tomorrow","2020-05-21 15:56:32","hiko","rowbow0612","none"
"M4A1 & MP7. See !M4A1 and !MP7 for attachments","2020-05-21 15:56:31","huskerrs","StreamElements","moderator/1,subscriber/12,partner/1"
"ive been watching a lot of your youtube stuff recently this is my first time tuning into the stream but im glad im here","2020-05-21 15:56:32","yassuo","th3spooky","none"
"if I got a tattoo it would be Pepega emote","2020-05-21 15:56:32","clintstevens","piggeywig2000","none"
"OMEGALUL poke","2020-05-21 15:56:32","sodapoppin","PigeonRalph","none"
"Shiphtur is 27","2020-05-21 15:56:31","shiphtur","Nightbot","moderator/1,subscriber/12,partner/1"
"ASSASSiN TANK GAREN","2020-05-21 15:56:32","tfblade","Alpha_Hatsuseno","premium/1"
"KEKW","2020-05-21 15:56:32","imls","wafflyninja","premium/1"
"@LukeBrwny, lukebrwny has been following castro_1021 for 3 months 3 days 2 hours","2020-05-21 15:56:32","castro_1021","StreamElements","moderator/1,partner/1"
"SwiftRage SingsMic","2020-05-21 15:56:32","drlupo","jcbros13","none"
"@Philza PogChamp","2020-05-21 15:56:32","wilbursoot","cya554","none"
"monkaW","2020-05-21 15:56:32","yassuo","krispie0221","subscriber/18,premium/1"
"TriKool","2020-05-21 15:56:32","tfblade","draxarpepegastorm","none"
"KEKW","2020-05-21 15:56:32","shiphtur","marchellooooo","premium/1"
"wilber","2020-05-21 15:56:32","wilbursoot","davirj001","none"
"vadeMald","2020-05-21 15:56:32","vader","Based_project","subscriber/3,premium/1"
"IGNITE ELDEK KEKW","2020-05-21 15:56:32","tfblade","Husarius","none"
"YEP","2020-05-21 15:56:32","gmhikaru","the_indigo_witch","subscriber/3,premium/1"
"These two personalities mesh AMAZING","2020-05-21 15:56:32","timthetatman","wallywest33","premium/1"
"!followage","2020-05-21 15:56:32","castro_1021","giobarros676","none"
"WOODEN BOW Pog","2020-05-21 15:56:32","gmhikaru","mr_manner","subscriber/0"
"STACKED","2020-05-21 15:56:32","imls","czekczek1","subscriber/3"
"monkaW","2020-05-21 15:56:32","hasanabi","Electronicblade","none"
"KEKW","2020-05-21 15:56:32","imls","NoTwitchPrimeForNemesis","subscriber/0"
"4HEad","2020-05-21 15:56:32","elajjaz","Deid_","none"
"stacking for next game 5Head","2020-05-21 15:56:32","imls","almezza85","subscriber/12,premium/1"
"SULTAN MAHMOOD","2020-05-21 15:56:32","hasanabi","Waxord","subscriber/0"
"Hi","2020-05-21 15:56:32","drlupo","BecoolBaran","none"
"+12","2020-05-21 15:56:32","imls","Khryonex","subscriber/0,premium/1"
"@HasanAbi , yeah but you look hot either way lol","2020-05-21 15:56:32","hasanabi","xdamn_orchidx","subscriber/3"
"SLI is not needed at all","2020-05-21 15:56:32","drdisrespect","FriedMcgibbs","subscriber/24,premium/1"
"wtf D:","2020-05-21 15:56:32","vader","DalesFuneral","subscriber/0,bits/100"
"adc KEKW","2020-05-21 15:56:32","tfblade","penguins3","premium/1"
"monkaW","2020-05-21 15:56:32","elajjaz","wherearemydragons_","none"
"vadeUgly","2020-05-21 15:56:32","vader","PieMahn","subscriber/3,hype-train/2"
"rod of DISCORD","2020-05-21 15:56:32","sodapoppin","ReCurseHeather","none"
"still in queue?","2020-05-21 15:56:32","buddha","raivius","subscriber/0,premium/1"
"Messi the goat","2020-05-21 15:56:32","castro_1021","thor_ec","none"
"ASMR gameplay","2020-05-21 15:56:32","elajjaz","Shadowfax71","subscriber/48,glhf-pledge/1"
"Apparently dotn is really long??","2020-05-21 15:56:32","mrtlexify","LemonBoyy04","subscriber/0,premium/1"
"no u D:","2020-05-21 15:56:32","vader","tinz1986","subscriber/6"
"D:","2020-05-21 15:56:32","vader","hiddit","subscriber/6"
"D:","2020-05-21 15:56:32","vader","mastertim1231","subscriber/12,premium/1"
"eaddyShutup eaddyShutup eaddyShutup eaddyShutup eaddyShutup eaddyShutup eaddyShutup","2020-05-21 15:56:32","dreamhackcs","tal0nez","none"
"Why is something about Rich's stream always scuffed","2020-05-21 15:56:32","asmongold","Itsapaul","none"
"GO SPAM 8 IN MINX","2020-05-21 15:56:32","wilbursoot","cryptic320","none"
"PepeLaugh","2020-05-21 15:56:32","sodapoppin","Jannelou","none"
"I SUCK YOUR DICK thats true","2020-05-21 15:56:32","vader","aetTaha","subscriber/6"
"+1`2 Pog","2020-05-21 15:56:32","imls","grashgarrett","subscriber/24,premium/1"
"elaSmile","2020-05-21 15:56:32","elajjaz","riaon","subscriber/0"
"!watchtime","2020-05-21 15:56:32","onscreen","hackervil","none"
"Rimlicker got your back","2020-05-21 15:56:32","drdisrespect","237david","subscriber/0,premium/1"
"OOF","2020-05-21 15:56:32","imls","captnquint","subscriber/0,premium/1"
"lex100","2020-05-21 15:56:33","mrtlexify","Harmegeddon","subscriber/0,premium/1"
"QT KEKW","2020-05-21 15:56:33","shiphtur","Azaveyr","subscriber/3"
"Pog","2020-05-21 15:56:33","imls","basedplant","subscriber/0"
"yyj1 yyj2","2020-05-21 15:56:33","hasanabi","BK207","bits-charity/1"
"PUOI PARLARE ITALIANO PER UNA PARTITA? 🔥","2020-05-21 15:56:33","gmhikaru","Arcantius_TM","none"
"doesn't work on walls","2020-05-21 15:56:33","tfue","lakeshowjb9","subscriber/0,premium/1"
"sootSmugs","2020-05-21 15:56:33","wilbursoot","ahotsaucepacket","none"
"lol","2020-05-21 15:56:32","wilbursoot","ivanajo22","none"
"D:","2020-05-21 15:56:33","vader","Revel1990","subscriber/6"
"Wow","2020-05-21 15:56:33","timthetatman","lay_thumb","subscriber/0,premium/1"
"PepeHands","2020-05-21 15:56:33","hasanabi","dominusawoken","none"
"widepeepoSad","2020-05-21 15:56:33","hasanabi","TheobromaCacao","none"
"DansGame","2020-05-21 15:56:33","imls","frippislove","none"
"!shield","2020-05-21 15:56:33","tsm_imperialhal","naxamammus","premium/1"
"LUL","2020-05-21 15:56:33","vader","Southern_Cross","none"
"!drop","2020-05-21 15:56:33","nikolarn","simbioserx","none"
"Thanks IT department","2020-05-21 15:56:33","drdisrespect","Alden_Hildebert","subscriber/24,premium/1"
"PogU","2020-05-21 15:56:33","imls","Frozoh","none"
"OEMGALUL","2020-05-21 15:56:33","sodapoppin","chief_beef1231","none"
"Like I said, digital storm is trash","2020-05-21 15:56:33","drdisrespect","TheClassyCompetitor","subscriber/12,premium/1"
"LULW","2020-05-21 15:56:33","shiphtur","theyungmachete","none"
"NUTTY NAF KEKW","2020-05-21 15:56:33","dreamhackcs","KeisariAlho","none"
"WeirdChamp KEEM","2020-05-21 15:56:33","hasanabi","hip_digi","premium/1"
"@hello_snoopy itswillPound","2020-05-21 15:56:33","clintstevens","BmrTheGameMaster","none"
"Sadge TeaTime EVERYTIME???","2020-05-21 15:56:33","asmongold","mindflay69","premium/1"
"GG LULW","2020-05-21 15:56:33","yassuo","Savage_Mode_2","subscriber/6,sub-gifter/5"
"pepeJAM","2020-05-21 15:56:33","gmhikaru","Chrismartinsen","none"
"Will you make me mod if I do it Kappa","2020-05-21 15:56:33","clintstevens","ocean_lucky","subscriber/0,premium/1"
"Suo","2020-05-21 15:56:33","gmhikaru","whitehorsearmy","none"
"r u ok","2020-05-21 15:56:33","elajjaz","goljie","none"
"WOODEN TRIANGLE PogU","2020-05-21 15:56:33","gmhikaru","MavinityTV","premium/1"
"nikkis crying help herrrr","2020-05-21 15:56:33","wilbursoot","eden4949","none"
"WIKBUR wiburHorrid","2020-05-21 15:56:33","wilbursoot","shu_inc9","subscriber/0"
"LMAO","2020-05-21 15:56:33","sodapoppin","BOXMANG1","none"
"hackervil has spent 20 mins watching onscreen","2020-05-21 15:56:33","onscreen","onscreenBOT","moderator/1,subscriber/54"
"qtpPLS qtpPEPE qtpPLZ","2020-05-21 15:56:33","imaqtpie","Xhim7","premium/1"
"doesnt work on walls?","2020-05-21 15:56:33","tfue","MiSterS0L0","subscriber/6,premium/1"
"PepeLaugh","2020-05-21 15:56:33","sodapoppin","drukkz_","premium/1"
"@bandar04_ doesn't matter, read the title, the channel tags, the rules... english stream 4Head","2020-05-21 15:56:33","johnnyboi_i","kingspectre362","moderator/1,subscriber/36,bits/200000"
"PepeLaugh","2020-05-21 15:56:33","sodapoppin","DerektheHobo","subscriber/6"
"So random shape :D","2020-05-21 15:56:33","gmhikaru","Krostiman","premium/1"
"monkaW","2020-05-21 15:56:33","imls","the_M1Garand","none"
"PepegaPhone CLOCK","2020-05-21 15:56:33","timthetatman","e_dwindle","subscriber/6,bits/1000"
"what optimal penis length?","2020-05-21 15:56:33","clintstevens","Romp_Ehull","subscriber/12,bits/1000"
"simbioserx --> http://instadrop.me/ Kappa","2020-05-21 15:56:33","nikolarn","Nightbot","moderator/1,subscriber/48,partner/1"
"no u","2020-05-21 15:56:33","vader","Fonzy_28","subscriber/0"
"LUL","2020-05-21 15:56:33","drdisrespect","CoffinNails","subscriber/24,premium/1"
"doctorLUL","2020-05-21 15:56:33","drdisrespect","savvyshot22","subscriber/0,premium/1"
"Pleeease talk to nikki","2020-05-21 15:56:33","wilbursoot","Zephyruskk","none"
"You look silly Ashley","2020-05-21 15:56:33","bandsintown","jlynova","none"
"quiero mi drop","2020-05-21 15:56:33","onscreen","LuisRdz8","none"
"Cheer100 so many unassigned callum phillips, everytime you store them call that callum fill ups. sorry lolololol","2020-05-21 15:56:33","nick28t","ReplaceM8","subscriber/6,sub-gifter/1"
"!uptiime","2020-05-21 15:56:33","wilbursoot","applesnox1","none"
"Rank?","2020-05-21 15:56:33","imls","Vakhong","none"
"ajc_rl has been following JohnnyBoi_i for 18 months, 5 days","2020-05-21 15:56:33","johnnyboi_i","Nightbot","moderator/1,subscriber/42,partner/1"
"@asmongold This trashtalking wont get Ion to join Allcraft LULW","2020-05-21 15:56:33","asmongold","kryptiiq","none"
"monkaW","2020-05-21 15:56:33","imls","aljazkoma","subscriber/3,premium/1"
"LULW","2020-05-21 15:56:33","asmongold","GrimKnightt","premium/1"
"RUDE","2020-05-21 15:56:33","vader","TheUnforgiver","subscriber/6,glhf-pledge/1"
"well at least this way we can't hear the salt, oh wait nm","2020-05-21 15:56:33","vader","lizardworks_pottery","subscriber/6,premium/1"
"@HasanAbi yeah , but at least you had a hot hair dresser","2020-05-21 15:56:33","hasanabi","PlixFisj","subscriber/0"
"this is so good","2020-05-21 15:56:33","wilbursoot","snowflaket236","none"
"No u","2020-05-21 15:56:33","vader","xorl","none"
"KKona","2020-05-21 15:56:33","asmongold","ChazzaLFC","subscriber/6,premium/1"
"D:","2020-05-21 15:56:34","vader","yungsamd17","glhf-pledge/1"
"monkaW","2020-05-21 15:56:34","imls","Arrmand","none"
"to far D:","2020-05-21 15:56:34","vader","Applications","subscriber/12,turbo/1"
"PepeLaugh","2020-05-21 15:56:34","sodapoppin","Rapidruid","none"
"PepeLaugh Clap","2020-05-21 15:56:34","sodapoppin","BlazeALaFolie","bits-charity/1"
"Sadge TeaTime","2020-05-21 15:56:34","asmongold","shadow_pl_","none"
"monkaW","2020-05-21 15:56:34","hasanabi","SKEPT3K","premium/1"
"monkaW 600","2020-05-21 15:56:34","imls","ypzx420","none"
"whomps time","2020-05-21 15:56:34","clintstevens","phijkchu_jamalama","none"
"SONG POG","2020-05-21 15:56:34","tfblade","Vile505","none"
"n28LUL n28LUL n28LUL n28LUL","2020-05-21 15:56:34","nick28t","shutittadger","subscriber/3"
"q KEKW q KEKW Q KEKW","2020-05-21 15:56:34","imls","scram_link","none"
"@Yassuo do you think nb3 deserves all the hate he gets'","2020-05-21 15:56:34","yassuo","sypress666","none"
"Chat","2020-05-21 15:56:34","pestily","spaniard041","premium/1"
"KEKW","2020-05-21 15:56:34","imls","lrdstthgrt","none"
"LuL","2020-05-21 15:56:34","sodapoppin","VulpesHD","moderator/1,subscriber/24,hype-train/1"
"PepeLaugh","2020-05-21 15:56:34","sodapoppin","masterpoping123","none"
"+65","2020-05-21 15:56:34","tfblade","herroKELLOW","none"
"clockZAYY","2020-05-21 15:56:34","timthetatman","the1andonlybread","none"
"monkaW","2020-05-21 15:56:34","hasanabi","FanaticUnicorn","subscriber/3,cuphead_1/1"
"PLEB RUSH","2020-05-21 15:56:34","gmhikaru","conradkg","subscriber/0,sub-gifter/1"
"PepeLaugh","2020-05-21 15:56:34","sodapoppin","David1391","none"
"9 qash","2020-05-21 15:56:34","dreamhackcs","yahoodfs","none"
"BOINK","2020-05-21 15:56:34","imls","BootySurge","premium/1"
"Is music ever so slightly changed?","2020-05-21 15:56:34","elajjaz","NickWin2","none"
"PepeHands","2020-05-21 15:56:34","shiphtur","moltinatorr","subscriber/6"
"ANELE ANELE ANELE ANELE ANELE","2020-05-21 15:56:34","tfblade","nordestiny","none"
"YEP NICE","2020-05-21 15:56:34","imls","vurderlak","subscriber/0"
"Sadge wtf","2020-05-21 15:56:34","hasanabi","general__M","subscriber/9"
"@hasanabi ok but the stache is hot hasSmash","2020-05-21 15:56:34","hasanabi","0rganicmeatbag","subscriber/0"
"SLI","2020-05-21 15:56:34","drdisrespect","GrindStone11HD","subscriber/0"
"@GMHikaru how many losses do you have>\? KEKW","2020-05-21 15:56:34","gmhikaru","D35troyer","none"
"SLI off doc","2020-05-21 15:56:34","drdisrespect","GreenFoxLeader","subscriber/12"
"KKona","2020-05-21 15:56:34","asmongold","theraphosa_stirmi","none"
"D:","2020-05-21 15:56:34","vader","emnara","bits/100"
"!situps","2020-05-21 15:56:34","natehill","ultimatebunyys","none"
"4 dogs wtf","2020-05-21 15:56:34","mrtlexify","raidjx_","none"
"KKona","2020-05-21 15:56:34","asmongold","Aphrow","none"
"D:","2020-05-21 15:56:34","vader","Devinedementia","subscriber/0,premium/1"
"if there sound","2020-05-21 15:56:34","buddha","lord_quips","subscriber/0,premium/1"
"oh no no PepeLaugh","2020-05-21 15:56:34","sodapoppin","khaintz","none"
"lol Pleb Rush","2020-05-21 15:56:34","gmhikaru","rabbitinie","subscriber/0"
"ANELE Clap","2020-05-21 15:56:34","tfblade","Nightbot","moderator/1,partner/1"
"do 5 Pog","2020-05-21 15:56:34","gmhikaru","zenobioss","subscriber/0"
"ENERGY","2020-05-21 15:56:34","wilbursoot","Josefthejoe","none"
"Truuu Kapp","2020-05-21 15:56:34","vader","frenooo","subscriber/12,sub-gifter/50"
"lol type in the chat","2020-05-21 15:56:34","drdisrespect","Smokedya_420","subscriber/3,turbo/1"
"WHOMPS FeelsGoodMan Clap WHOMPS FeelsGoodMan Clap WHOMPS FeelsGoodMan Clap WHOMPS FeelsGoodMan Clap WHOMPS FeelsGoodMan Clap","2020-05-21 15:56:34","clintstevens","Anime_Is_A_Mistake","premium/1"
"TALK ABOUT HOT POCKETS","2020-05-21 15:56:35","wilbursoot","saturri1","none"
"timmy won","2020-05-21 15:56:35","timthetatman","tmkeeza","none"
"he doesnt know PepeLaugh","2020-05-21 15:56:35","sodapoppin","dragonicdrago","subscriber/0,bits-charity/1"
"Pog","2020-05-21 15:56:34","wilbursoot","XxCalDougsxX","none"
"OMEGALUL OMEGALUL","2020-05-21 15:56:35","sodapoppin","gumbo2015","none"
"TO FIX: PLAY VALORANT","2020-05-21 15:56:35","drdisrespect","cmmc11","subscriber/0,premium/1"
"monkaW","2020-05-21 15:56:35","imls","kurcody1","none"
"why not drive husk?","2020-05-21 15:56:35","huskerrs","simeongroen","none"
"ROD OF DISCORD LUL","2020-05-21 15:56:35","sodapoppin","mattywolf8","none"
"!followage","2020-05-21 15:56:35","castro_1021","iamabot69696","none"
"pepeL pepeL","2020-05-21 15:56:35","shiphtur","MumblestheGator","premium/1"
"no u","2020-05-21 15:56:35","vader","Jerac0","subscriber/3"
"D:","2020-05-21 15:56:35","vader","deathpoket","subscriber/0"
"they patched it @Tfue","2020-05-21 15:56:35","tfue","bnice245","subscriber/0"
"Hahahahaha","2020-05-21 15:56:35","timthetatman","p_crowe","twitchconNA2019/1"
"lupoLOVE lupoLOVE lupoLOVE","2020-05-21 15:56:35","drlupo","weirdmoose2","subscriber/0"
"Let’s play puzzle rush","2020-05-21 15:56:35","gmhikaru","gurmemaster","none"
"any widers? widepeepoHappy","2020-05-21 15:56:35","clintstevens","Baggio","bits-charity/1"
"PepeLaugh staff of lag switch","2020-05-21 15:56:35","sodapoppin","merickmk","none"
"tilted soon PepeLaugh","2020-05-21 15:56:35","yassuo","MetalFishBoy","none"
"!subs","2020-05-21 15:56:35","gmhikaru","sys85","premium/1"
"dont ignore niki laugh at the witch","2020-05-21 15:56:35","wilbursoot","wrldcp1998","premium/1"
"sootPopping sootPopping sootPopping","2020-05-21 15:56:35","wilbursoot","gnomos69","subscriber/0,premium/1"
"lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoLOVE lupoAFK lupoLOVE lupoLOVE lupoLOVE lupoLOVE","2020-05-21 15:56:35","drlupo","deslusionary","subscriber/3,premium/1"
"LULW","2020-05-21 15:56:35","sodapoppin","Anex_LS","none"
"Messi","2020-05-21 15:56:35","castro_1021","thor_ec","none"
"widepeepoSad","2020-05-21 15:56:35","hasanabi","serianoseri","glhf-pledge/1"
"Lol","2020-05-21 15:56:35","tfblade","MonkeydPoire","none"
"MONKEE","2020-05-21 15:56:35","wilbursoot","PixelMan572","subscriber/3,premium/1"
"LUL","2020-05-21 15:56:35","imls","PineappleDerFruchtDude","moderator/1,subscriber/42,premium/1"
"LUIGI < WALUIGI < WARIO PepeLaugh !","2020-05-21 15:56:35","asmongold","Phloem87","none"
"ZNS won fuck BO4","2020-05-21 15:56:35","mrtlexify","mrpinkbiscuit","none"
"Hikaru has 7879 Subs","2020-05-21 15:56:35","gmhikaru","Moobot","moderator/1,partner/1"
"Play against 4 people bllindfolded while driving a car and drinking beer next????","2020-05-21 15:56:35","gmhikaru","cryptomoonboi","none"
"@huskerrs Turkish guy has Twitch channel or not?","2020-05-21 15:56:35","huskerrs","madkejov","none"
"Pre recorded mix","2020-05-21 15:56:35","bandsintown","ashleyryanm1992","none"
"NIKI","2020-05-21 15:56:35","wilbursoot","william123981","none"
"monkaW TOP RIGHT CARDIAC ARREST","2020-05-21 15:56:35","elajjaz","jatsuku","subscriber/3"
"GAREN KEKW GAREN KEKW GAREN KEKW GAREN KEKW GAREN KEKW GAREN KEKW GAREN KEKW","2020-05-21 15:56:35","tfblade","TheLeet123","subscriber/6,premium/1"
"m o n k e y","2020-05-21 15:56:35","wilbursoot","avathema","subscriber/0"
"KKona","2020-05-21 15:56:35","imaqtpie","adamv001","none"
"what happend with the only adc ID?","2020-05-21 15:56:35","imls","m0rc0vell","partner/1"
"since when does huskerrs not DD?","2020-05-21 15:56:35","huskerrs","trollswell","subscriber/0,premium/1"
"i think wilbur has Xray on,","2020-05-21 15:56:35","wilbursoot","cultgoddess","none"
"calvo","2020-05-21 15:56:35","timthetatman","mguelitoo_07","none"
"@traffy_ya suck a di ck","2020-05-21 15:56:35","hiko","strohutabi","none"
"https://twitter.com/FortniteStatus/status/1263573542165233664","2020-05-21 15:56:35","tfue","wafflepug27","subscriber/12,premium/1"
"i have normal mbappe and he bangs","2020-05-21 15:56:35","castro_1021","Zacg04","subscriber/0,premium/1"
"is there a difference between prime sub and tier 1 sub that the streamer gets paid?","2020-05-21 15:56:35","teepee","jshakes55","none"
"PogChamp","2020-05-21 15:56:35","huskerrs","southpawstyle1","none"
"lol","2020-05-21 15:56:35","sodapoppin","Cahilo","none"
"NIKI","2020-05-21 15:56:35","wilbursoot","staulkwell","premium/1"
"monkaS","2020-05-21 15:56:35","dreamhackcs","gosuprime","none"
"They patched it","2020-05-21 15:56:35","tfue","SphenicAE","subscriber/6,premium/1"
"True","2020-05-21 15:56:35","asmongold","Meanseason","none"
"gimme them toes","2020-05-21 15:56:35","wilbursoot","ehtones","none"
"THROWING konznWeird","2020-05-21 15:56:35","tfblade","S4VI","premium/1"
"widepeepoSad","2020-05-21 15:56:35","hasanabi","windswept_dreamer","subscriber/0"
"monkaW","2020-05-21 15:56:35","hasanabi","hnnngg","none"
"funk is korean","2020-05-21 15:56:35","natehill","tuteishungry","subscriber/6,bits/25000"
"WOT A GOAL","2020-05-21 15:56:36","castro_1021","neer446","none"
"that fuckin dmg","2020-05-21 15:56:36","tfblade","rasputins_brother","none"
"D:","2020-05-21 15:56:36","vader","grumpytwelve","subscriber/6"
"TURN ON VSYNCH!!","2020-05-21 15:56:36","drdisrespect","xKingLoyalty","subscriber/6,premium/1"
"PauseChamp","2020-05-21 15:56:36","elajjaz","HEIL_MODS_","none"
"2 YASSUO MAINS LOSSING TOGETIHEER KEKW","2020-05-21 15:56:36","yassuo","ohSpookyWagons","premium/1"
"morrogL morrogL morrogL morrogL morrogL morrogL morrogL","2020-05-21 15:56:36","vader","illtripto","none"
"DELETED","2020-05-21 15:56:36","imls","lolisagame21","none"
"monkaW","2020-05-21 15:56:36","hasanabi","QUOTE_IF_PogU_","none"
"ITS HIS CULTURE 4WeirdW","2020-05-21 15:56:36","hasanabi","ungratefuldog","none"
"talking to himself monkaW","2020-05-21 15:56:36","elajjaz","Shaneh87","none"
"BAHAHA","2020-05-21 15:56:36","hasanabi","Dan_Bauer","subscriber/0"
"LULW","2020-05-21 15:56:36","asmongold","xFelcor","premium/1"
"I remember this PepeHands","2020-05-21 15:56:36","hasanabi","willofd65","subscriber/0"
"game runs like ass anyway","2020-05-21 15:56:36","drdisrespect","Geophery_","subscriber/3,premium/1"
"monkaW","2020-05-21 15:56:36","hasanabi","Devil_Reapers","none"
"oop","2020-05-21 15:56:36","yassuo","krispie0221","subscriber/18,premium/1"
"NICE YEP","2020-05-21 15:56:36","imls","ROGUE_WORLD_CHAMPIONS","none"
"Why 30 bullets mp5?","2020-05-21 15:56:36","huskerrs","Lombordo1","none"
"PepeLaugh HE LACKS THE CRITICAL INFORMATION","2020-05-21 15:56:36","sodapoppin","Christophersen","subscriber/3,premium/1"
"you have to restart your pc","2020-05-21 15:56:36","timthetatman","twistamillion","none"
"!mouse","2020-05-21 15:56:36","huskerrs","VLAZVELD","premium/1"
"no u","2020-05-21 15:56:36","vader","Kraeve","subscriber/6,premium/1"
"Cheer100 the year is 2046. We have flying cars. Wow! We have world peace. Wow! And Nick, now a grandfather, publishes his first YouTube episode in 26 years. Wow!","2020-05-21 15:56:36","nick28t","hunterrestrial","subscriber/0,bits/100"
"I want your jumper Clint","2020-05-21 15:56:36","clintstevens","Kaneki6525","premium/1"
"JESUS","2020-05-21 15:56:36","imls","th3philosoph3r","subscriber/3"
"Just saw the H3H3 videos about Keem what a cunt keem is","2020-05-21 15:56:36","nick28t","thijsischampion","subscriber/6"
"YEP","2020-05-21 15:56:36","gmhikaru","AL3pH_SC2","subscriber/0"
"monkaW","2020-05-21 15:56:36","hasanabi","Partyman1","subscriber/0"
"TO THE PLACE PepeHands","2020-05-21 15:56:36","imaqtpie","zbarrett92","subscriber/0"
"did you buy from new vendor yet? @quin69 did you buy from new vendor yet? @quin69","2020-05-21 15:56:36","quin69","phil_n_holes","none"
"LUL LUL LUL LUL","2020-05-21 15:56:36","nick28t","jacob_mcfc","subscriber/9,bits/1000"
"PepeLaugh discord","2020-05-21 15:56:36","sodapoppin","jw4gg","subscriber/24,bits/5000"
"@HusKerrs congrats on 100k on youtube my dude! cant wait to see your plaque","2020-05-21 15:56:36","huskerrs","NotReallyJoe","vip/1,subscriber/24,bits/100"
"LOLW","2020-05-21 15:56:36","quin69","Fichi2015","none"
"vamosGOAT","2020-05-21 15:56:36","castro_1021","erwinyuh","subscriber/0"
"They have been making catchup mechanisms for every expansion","2020-05-21 15:56:36","asmongold","ricardo74","premium/1"
"why does the title say ""NEW WORLD""? Weirdga","2020-05-21 15:56:36","quin69","JazzBay","none"
"rank 10","2020-05-21 15:56:36","tfblade","bennyrnb","none"
"matafeGasm matafeGasm matafeGasm","2020-05-21 15:56:36","tsm_imperialhal","x_D3x0","subscriber/0,bits/10000"
"PogU","2020-05-21 15:56:36","imls","realYannick","premium/1"
"how is this cringe though ahaha","2020-05-21 15:56:36","bandsintown","jackuuuuu","premium/1"
"He’s playing with HusKerrs and Doug now","2020-05-21 15:56:36","timthetatman","elporkchap0","subscriber/0,bits/1000"
"YEP ROOOK","2020-05-21 15:56:36","gmhikaru","YEP_YEPPER","none"
"BibleThump","2020-05-21 15:56:36","mrtlexify","sillyphilly69","none"
"monkaX monkaX monkaX","2020-05-21 15:56:36","hasanabi","Operator_Parry","none"
"chat stop Sadge its too much","2020-05-21 15:56:36","asmongold","AdvoDmon","subscriber/0"
"KEEMSTAR is going after u @HasanAbi","2020-05-21 15:56:36","hasanabi","frankkor314","premium/1"
"PepeLaug","2020-05-21 15:56:36","sodapoppin","faladorpartyroom","none"
"@DrDisrespect ***","2020-05-21 15:56:36","drdisrespect","AlexandrSkraven","subscriber/12,premium/1"
"use the time bomb on round 100 on buried","2020-05-21 15:56:36","mrtlexify","coolfire80706","none"
"chat thinks i dont know what zoning is WeirdChamp","2020-05-21 15:56:36","tfblade","KareemRishon","subscriber/3"
"4","2020-05-21 15:56:36","wilbursoot","trigerhappy51","none"
"Kappa","2020-05-21 15:56:36","hasanabi","SleightlyGenius","none"
"Pog Pog Pog","2020-05-21 15:56:36","tfblade","Super_Waiter","none"
"!pc","2020-05-21 15:56:37","drlupo","crzyLuckii","none"
"monkaW","2020-05-21 15:56:37","hasanabi","Kugelrohr","none"
"that's east","2020-05-21 15:56:37","tfue","julianvillacres","subscriber/0,premium/1"
"@Elajjaz here is an extra live on the bridge ;)","2020-05-21 15:56:37","elajjaz","aforb123","none"
"AAAAAAAAA","2020-05-21 15:56:37","imls","sleezyon","none"
"Can someone whisper me what camera angles Castro uses","2020-05-21 15:56:37","castro_1021","kylemccallum11","none"
"MONKAW","2020-05-21 15:56:37","imls","llRySell","none"
"N1ce","2020-05-21 15:56:37","imls","zebuT","subscriber/3,sub-gifter/10"
"Logitech G Pro Wireless","2020-05-21 15:56:36","huskerrs","StreamElements","moderator/1,subscriber/12,partner/1"
"Rod of discord LULW","2020-05-21 15:56:37","sodapoppin","DQ_Joe","premium/1"
"pepeJAM","2020-05-21 15:56:37","tfblade","devxes","premium/1"
"PogChamp","2020-05-21 15:56:37","wilbursoot","Sylvaras98","none"
"KKona","2020-05-21 15:56:37","asmongold","quote_me_if_carrot_in_box","none"
"Don’t use sli","2020-05-21 15:56:37","drdisrespect","crone_porridge","subscriber/0"
"monkaW monkaW","2020-05-21 15:56:37","hasanabi","LadyJasmineOfOlivine","bits-charity/1"
"waaa","2020-05-21 15:56:37","imls","jgeodude_","turbo/1"
"@boston_ryan monkaS","2020-05-21 15:56:37","drdisrespect","Wiz_VSM","subscriber/24"
"LMAO","2020-05-21 15:56:37","timthetatman","cryptic707","none"
"Hahahahaha damn","2020-05-21 15:56:37","nick28t","LukeAdrian29","subscriber/48,bits/1000"
"D:","2020-05-21 15:56:37","vader","NinaTurbo","subscriber/6"
"monkaW","2020-05-21 15:56:37","hasanabi","DarkHatchet600","subscriber/9"
"widepeepoSad","2020-05-21 15:56:37","hasanabi","rotomski","none"
"monkaW","2020-05-21 15:56:37","hasanabi","draft4","subscriber/3"
"monkaW","2020-05-21 15:56:37","imls","dYavLos","none"
"vamosShh vamosShh vamosShh vamosShh vamosShh vamosShh vamosShh","2020-05-21 15:56:37","castro_1021","xhobalix","subscriber/3"
"+12","2020-05-21 15:56:37","imls","lrdstthgrt","none"
"zipeth","2020-05-21 15:56:37","tsm_imperialhal","ZeKnightz","none"
